Species,Feret
P.exalata,10.217
P.exalata,10.217
P.exalata,10.217
P.exalata,10.217
P.exalata,10.217
P.exalata,10.254
P.exalata,10.254
P.exalata,10.254
P.exalata,10.254
P.exalata,10.254
P.exalata,10.254
P.exalata,10.254
P.exalata,10.549
P.exalata,10.586
P.exalata,10.658
P.exalata,10.658
P.exalata,10.694
P.exalata,10.694
P.exalata,10.694
P.exalata,10.694
P.exalata,10.977
P.exalata,10.977
P.exalata,11.082
P.exalata,11.151
P.exalata,11.219
P.exalata,11.219
P.exalata,11.219
P.exalata,11.219
P.exalata,11.389
P.exalata,11.523
P.exalata,11.523
P.exalata,11.523
P.exalata,11.688
P.exalata,11.688
P.exalata,11.688
P.exalata,11.688
P.exalata,11.688
P.exalata,11.688
P.exalata,11.754
P.exalata,11.754
P.exalata,11.916
P.exalata,11.916
P.exalata,11.916
P.exalata,11.916
P.exalata,11.916
P.exalata,12.171
P.exalata,12.202
P.exalata,12.202
P.exalata,12.202
P.exalata,12.202
P.exalata,12.39
P.exalata,12.543
P.exalata,12.543
P.exalata,12.543
P.exalata,12.543
P.exalata,12.543
P.exalata,12.543
P.exalata,12.543
P.exalata,12.635
P.exalata,12.635
P.exalata,12.635
P.exalata,12.756
P.exalata,12.935
P.exalata,13.024
P.exalata,13.024
P.exalata,13.024
P.exalata,13.141
P.exalata,13.141
P.exalata,13.141
P.exalata,13.17
P.exalata,13.257
P.exalata,13.344
P.exalata,13.373
P.exalata,13.401
P.exalata,13.401
P.exalata,13.401
P.exalata,13.401
P.exalata,13.6
P.exalata,13.6
P.exalata,13.6
P.exalata,13.685
P.exalata,13.713
P.exalata,13.852
P.exalata,13.852
P.exalata,14.126
P.exalata,14.126
P.exalata,14.153
P.exalata,14.153
P.exalata,14.261
P.exalata,14.369
P.exalata,14.502
P.exalata,14.581
P.exalata,14.686
P.exalata,14.686
P.exalata,14.686
P.exalata,14.867
P.exalata,14.893
P.exalata,14.97
P.exalata,14.996
P.exalata,14.996
P.exalata,15.073
P.exalata,15.3
P.exalata,15.325
P.exalata,15.524
P.exalata,15.598
P.exalata,15.598
P.exalata,15.672
P.exalata,15.672
P.exalata,15.672
P.exalata,15.794
P.exalata,15.794
P.exalata,15.987
P.exalata,16.083
P.exalata,16.154
P.exalata,16.46
P.exalata,16.53
P.exalata,16.53
P.exalata,16.622
P.exalata,17.01
P.exalata,17.01
P.exalata,17.01
P.exalata,17.212
P.exalata,17.212
P.exalata,17.212
P.exalata,17.257
P.exalata,17.456
P.exalata,17.521
P.exalata,17.631
P.exalata,17.631
P.exalata,17.739
P.exalata,17.739
P.exalata,17.868
P.exalata,17.868
P.exalata,17.868
P.exalata,18.039
P.exalata,18.061
P.exalata,18.061
P.exalata,18.061
P.exalata,18.23
P.exalata,18.293
P.exalata,18.418
P.exalata,18.564
P.exalata,18.564
P.exalata,18.952
P.exalata,19.214
P.exalata,19.214
P.exalata,19.687
P.exalata,19.765
P.exalata,19.978
P.exalata,20.016
P.exalata,20.226
P.exalata,20.32
P.exalata,20.377
P.exalata,20.508
P.exalata,20.527
P.exalata,20.769
P.exalata,20.769
P.exalata,20.824
P.exalata,21.099
P.exalata,21.207
P.exalata,21.207
P.exalata,21.207
P.exalata,21.316
P.exalata,21.477
P.exalata,21.477
P.exalata,21.637
P.exalata,21.673
P.exalata,21.761
P.exalata,22.336
P.exalata,22.387
P.exalata,22.438
P.exalata,22.929
P.exalata,22.929
P.exalata,23.195
P.exalata,23.508
P.exalata,23.589
P.exalata,23.589
P.exalata,23.589
P.exalata,24.056
P.exalata,24.546
P.exalata,24.67
P.exalata,24.67
P.exalata,24.733
P.exalata,24.918
P.exalata,25.087
P.exalata,25.102
P.exalata,25.542
P.exalata,25.587
P.exalata,26.048
P.exalata,26.048
P.exalata,26.297
P.exalata,26.355
P.exalata,26.515
P.exalata,26.645
P.exalata,26.645
P.exalata,26.874
P.exalata,27.059
P.exalata,27.509
P.exalata,27.509
P.exalata,27.883
P.exalata,28.28
P.exalata,28.307
P.exalata,28.429
P.exalata,28.604
P.exalata,28.897
P.exalata,29.28
P.exalata,29.384
P.exalata,30.474
P.exalata,30.562
P.exalata,30.812
P.exalata,30.862
P.exalata,30.961
P.exalata,31.27
P.exalata,31.27
P.exalata,31.343
P.exalata,31.648
P.exalata,31.733
P.exalata,31.89
P.exalata,32.129
P.exalata,32.141
P.exalata,32.213
P.exalata,32.427
P.exalata,32.733
P.exalata,32.885
P.exalata,33.117
P.exalata,33.475
P.exalata,33.84
P.exalata,34.077
P.exalata,34.122
P.exalata,34.346
P.exalata,34.658
P.exalata,36.121
P.exalata,36.121
P.exalata,36.27
P.fibrigera,9.243
P.fibrigera,9.446
P.fibrigera,9.973
P.fibrigera,9.973
P.fibrigera,10.205
P.fibrigera,10.262
P.fibrigera,10.502
P.fibrigera,10.777
P.fibrigera,10.818
P.fibrigera,10.872
P.fibrigera,11.032
P.fibrigera,11.137
P.fibrigera,11.137
P.fibrigera,11.15
P.fibrigera,11.15
P.fibrigera,11.15
P.fibrigera,11.294
P.fibrigera,11.294
P.fibrigera,11.294
P.fibrigera,11.461
P.fibrigera,11.461
P.fibrigera,11.701
P.fibrigera,11.701
P.fibrigera,11.862
P.fibrigera,12.094
P.fibrigera,12.203
P.fibrigera,12.334
P.fibrigera,12.334
P.fibrigera,12.334
P.fibrigera,12.615
P.fibrigera,12.627
P.fibrigera,12.662
P.fibrigera,12.662
P.fibrigera,12.857
P.fibrigera,13.026
P.fibrigera,13.026
P.fibrigera,13.205
P.fibrigera,13.381
P.fibrigera,13.522
P.fibrigera,13.522
P.fibrigera,13.554
P.fibrigera,13.853
P.fibrigera,13.853
P.fibrigera,14.063
P.fibrigera,14.104
P.fibrigera,14.104
P.fibrigera,14.228
P.fibrigera,14.228
P.fibrigera,14.228
P.fibrigera,14.28
P.fibrigera,14.402
P.fibrigera,15.375
P.fibrigera,15.375
P.fibrigera,15.469
P.fibrigera,15.488
P.fibrigera,15.498
P.fibrigera,15.601
P.fibrigera,15.601
P.fibrigera,15.723
P.fibrigera,15.751
P.fibrigera,15.908
P.fibrigera,16.081
P.fibrigera,16.081
P.fibrigera,16.512
P.fibrigera,16.548
P.fibrigera,16.548
P.fibrigera,16.793
P.fibrigera,16.898
P.fibrigera,17.342
P.fibrigera,17.443
P.fibrigera,17.443
P.fibrigera,17.476
P.fibrigera,17.742
P.fibrigera,17.906
P.fibrigera,18.134
P.fibrigera,18.65
P.fibrigera,18.776
P.fibrigera,18.892
P.fibrigera,18.923
P.fibrigera,19.123
P.fibrigera,19.169
P.fibrigera,19.502
P.fibrigera,19.502
P.fibrigera,19.591
P.fibrigera,20.808
P.fibrigera,21.308
P.fibrigera,21.431
P.fibrigera,22.202
P.fimbriata,16.721
P.fimbriata,17.225
P.fimbriata,17.225
P.fimbriata,17.779
P.fimbriata,17.907
P.fimbriata,18.191
P.fimbriata,18.254
P.fimbriata,18.254
P.fimbriata,18.254
P.fimbriata,18.379
P.fimbriata,18.379
P.fimbriata,18.379
P.fimbriata,18.379
P.fimbriata,18.379
P.fimbriata,18.379
P.fimbriata,18.441
P.fimbriata,18.656
P.fimbriata,18.656
P.fimbriata,19.019
P.fimbriata,19.019
P.fimbriata,19.019
P.fimbriata,19.019
P.fimbriata,19.109
P.fimbriata,19.109
P.fimbriata,19.109
P.fimbriata,19.109
P.fimbriata,19.109
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.697
P.fimbriata,19.956
P.fimbriata,19.956
P.fimbriata,19.956
P.fimbriata,20.155
P.fimbriata,20.155
P.fimbriata,20.155
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.268
P.fimbriata,20.631
P.fimbriata,20.741
P.fimbriata,20.741
P.fimbriata,21.042
P.fimbriata,21.042
P.fimbriata,21.042
P.fimbriata,21.042
P.fimbriata,21.042
P.fimbriata,21.042
P.fimbriata,21.365
P.fimbriata,21.365
P.fimbriata,21.365
P.fimbriata,21.365
P.fimbriata,21.365
P.fimbriata,21.498
P.fimbriata,21.788
P.fimbriata,21.788
P.fimbriata,21.996
P.fimbriata,21.996
P.fimbriata,21.996
P.fimbriata,21.996
P.fimbriata,22.022
P.fimbriata,22.022
P.fimbriata,22.022
P.fimbriata,22.305
P.fimbriata,22.305
P.fimbriata,22.711
P.fimbriata,22.711
P.fimbriata,22.711
P.fimbriata,22.711
P.fimbriata,22.836
P.fimbriata,22.836
P.fimbriata,22.836
P.fimbriata,22.836
P.fimbriata,23.11
P.fimbriata,23.11
P.fimbriata,23.11
P.fimbriata,23.11
P.fimbriata,23.11
P.fimbriata,23.428
P.fimbriata,23.428
P.fimbriata,23.428
P.fimbriata,23.719
P.fimbriata,23.887
P.fimbriata,23.887
P.fimbriata,23.887
P.fimbriata,24.006
P.fimbriata,24.101
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.36
P.fimbriata,24.383
P.fimbriata,24.383
P.fimbriata,24.383
P.fimbriata,24.406
P.fimbriata,24.662
P.fimbriata,24.662
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.915
P.fimbriata,24.938
P.fimbriata,25.007
P.fimbriata,25.007
P.fimbriata,25.007
P.fimbriata,25.392
P.fimbriata,25.815
P.fimbriata,25.991
P.fimbriata,25.991
P.fimbriata,26.079
P.fimbriata,26.275
P.fimbriata,26.427
P.fimbriata,26.427
P.fimbriata,26.427
P.fimbriata,26.427
P.fimbriata,26.427
P.fimbriata,26.77
P.fimbriata,26.77
P.fimbriata,26.961
P.fimbriata,27.025
P.fimbriata,27.36
P.fimbriata,27.36
P.fimbriata,27.36
P.fimbriata,27.381
P.fimbriata,27.774
P.fimbriata,27.856
P.fimbriata,27.958
P.fimbriata,28.101
P.fimbriata,28.202
P.fimbriata,28.283
P.fimbriata,28.283
P.fimbriata,28.664
P.fimbriata,28.664
P.fimbriata,28.743
P.fimbriata,28.743
P.fimbriata,29.059
P.fimbriata,29.059
P.fimbriata,29.059
P.fimbriata,29.059
P.fimbriata,29.059
P.fimbriata,29.391
P.fimbriata,29.546
P.fimbriata,29.681
P.fimbriata,29.681
P.fimbriata,29.681
P.fimbriata,30.214
P.fimbriata,30.365
P.fimbriata,30.365
P.fimbriata,30.59
P.fimbriata,30.59
P.fimbriata,30.813
P.fimbriata,30.813
P.fimbriata,31.108
P.fimbriata,31.635
P.fimbriata,32.047
P.fimbriata,32.542
P.fimbriata,32.542
P.fimbriata,32.612
P.fimbriata,32.977
P.fimbriata,33.167
P.fimbriata,33.236
P.fimbriata,33.39
P.fimbriata,33.39
P.fimbriata,33.441
P.fimbriata,33.781
P.fimbriata,33.781
P.fimbriata,33.781
P.fimbriata,34.779
P.latifolia,17.079
P.latifolia,18.903
P.latifolia,20.09
P.latifolia,20.973
P.latifolia,21.091
P.latifolia,21.295
P.latifolia,21.366
P.latifolia,21.717
P.latifolia,21.925
P.latifolia,21.951
P.latifolia,21.951
P.latifolia,22.461
P.latifolia,22.461
P.latifolia,22.562
P.latifolia,22.637
P.latifolia,22.936
P.latifolia,23.034
P.latifolia,23.034
P.latifolia,23.034
P.latifolia,23.268
P.latifolia,23.449
P.latifolia,23.622
P.latifolia,23.69
P.latifolia,23.809
P.latifolia,23.809
P.latifolia,23.809
P.latifolia,23.809
P.latifolia,23.928
P.latifolia,23.984
P.latifolia,24.022
P.latifolia,24.093
P.latifolia,24.093
P.latifolia,24.256
P.latifolia,24.867
P.latifolia,24.926
P.latifolia,24.926
P.latifolia,24.948
P.latifolia,25.731
P.latifolia,25.969
P.latifolia,26.103
P.latifolia,26.126
P.latifolia,26.341
P.latifolia,26.683
P.latifolia,26.815
P.latifolia,26.937
P.latifolia,27.004
P.latifolia,27.271
P.latifolia,27.31
P.latifolia,27.326
P.latifolia,27.348
P.latifolia,27.348
P.latifolia,27.684
P.latifolia,27.766
P.latifolia,27.771
P.latifolia,27.876
P.latifolia,27.881
P.latifolia,27.949
P.latifolia,28.412
P.latifolia,28.412
P.latifolia,28.517
P.latifolia,28.65
P.latifolia,28.65
P.latifolia,28.67
P.latifolia,29.07
P.latifolia,29.085
P.latifolia,29.185
P.latifolia,29.238
P.latifolia,29.296
P.latifolia,29.296
P.latifolia,29.584
P.latifolia,29.661
P.latifolia,29.876
P.latifolia,29.984
P.latifolia,30.013
P.latifolia,30.06
P.latifolia,30.09
P.latifolia,30.266
P.latifolia,30.285
P.latifolia,30.365
P.latifolia,30.418
P.latifolia,30.49
P.latifolia,30.49
P.latifolia,30.49
P.latifolia,30.509
P.latifolia,30.704
P.latifolia,30.713
P.latifolia,30.861
P.latifolia,30.952
P.latifolia,30.952
P.latifolia,31.325
P.latifolia,31.442
P.latifolia,31.442
P.latifolia,31.645
P.latifolia,31.658
P.latifolia,31.769
P.latifolia,31.787
P.latifolia,32.032
P.latifolia,32.369
P.latifolia,32.436
P.latifolia,32.436
P.latifolia,32.506
P.latifolia,32.576
P.latifolia,32.576
P.latifolia,32.576
P.latifolia,32.643
P.latifolia,32.663
P.latifolia,33.059
P.latifolia,33.264
P.latifolia,33.264
P.latifolia,33.264
P.latifolia,33.276
P.latifolia,33.332
P.latifolia,33.332
P.latifolia,33.403
P.latifolia,33.671
P.latifolia,33.746
P.latifolia,33.822
P.latifolia,33.991
P.latifolia,34.023
P.latifolia,34.111
P.latifolia,34.158
P.latifolia,34.288
P.latifolia,34.338
P.latifolia,34.404
P.latifolia,34.878
P.latifolia,34.878
P.latifolia,34.985
P.latifolia,35.25
P.latifolia,35.697
P.latifolia,35.713
P.latifolia,36.139
P.latifolia,36.265
P.latifolia,36.265
P.latifolia,36.389
P.latifolia,36.439
P.latifolia,36.439
P.latifolia,36.669
P.latifolia,36.742
P.latifolia,36.777
P.latifolia,36.777
P.latifolia,36.948
P.latifolia,36.961
P.latifolia,37.191
P.latifolia,37.252
P.latifolia,37.252
P.latifolia,37.252
P.latifolia,37.293
P.latifolia,37.293
P.latifolia,37.449
P.latifolia,37.496
P.latifolia,37.63
P.latifolia,37.63
P.latifolia,37.63
P.latifolia,37.729
P.latifolia,37.735
P.latifolia,37.735
P.latifolia,37.806
P.latifolia,37.868
P.latifolia,37.915
P.latifolia,37.945
P.latifolia,38.094
P.latifolia,38.169
P.latifolia,38.312
P.latifolia,38.391
P.latifolia,38.582
P.latifolia,38.646
P.latifolia,38.7
P.latifolia,38.721
P.latifolia,38.721
P.latifolia,39.151
P.latifolia,39.281
P.latifolia,39.626
P.latifolia,39.626
P.latifolia,39.659
P.latifolia,39.659
P.latifolia,39.783
P.latifolia,39.835
P.latifolia,40.01
P.latifolia,40.18
P.latifolia,40.188
P.latifolia,40.33
P.latifolia,40.405
P.latifolia,40.405
P.latifolia,40.517
P.latifolia,40.604
P.latifolia,40.661
P.latifolia,40.761
P.latifolia,40.907
P.latifolia,40.962
P.latifolia,41.348
P.latifolia,41.348
P.latifolia,41.4
P.latifolia,41.569
P.latifolia,41.744
P.latifolia,41.839
P.latifolia,42.27
P.latifolia,42.348
P.latifolia,42.431
P.latifolia,42.513
P.latifolia,42.551
P.latifolia,42.554
P.latifolia,42.591
P.latifolia,42.591
P.latifolia,42.763
P.latifolia,42.763
P.latifolia,42.856
P.latifolia,42.872
P.latifolia,42.899
P.latifolia,42.975
P.latifolia,43.12
P.latifolia,43.12
P.latifolia,43.499
P.latifolia,43.76
P.latifolia,43.77
P.latifolia,43.884
P.latifolia,43.901
P.latifolia,44.313
P.latifolia,44.34
P.latifolia,44.377
P.latifolia,44.406
P.latifolia,44.428
P.latifolia,44.466
P.latifolia,44.749
P.latifolia,44.759
P.latifolia,44.771
P.latifolia,44.771
P.latifolia,44.834
P.latifolia,45.035
P.latifolia,45.174
P.latifolia,45.237
P.latifolia,45.374
P.latifolia,45.524
P.latifolia,45.777
P.latifolia,45.834
P.latifolia,46.069
P.latifolia,46.224
P.latifolia,46.229
P.latifolia,46.278
P.latifolia,46.46
P.latifolia,46.571
P.latifolia,46.668
P.latifolia,46.753
P.latifolia,46.777
P.latifolia,46.898
P.latifolia,46.898
P.latifolia,46.898
P.latifolia,46.925
P.latifolia,47.059
P.latifolia,47.139
P.latifolia,47.151
P.latifolia,47.322
P.latifolia,47.439
P.latifolia,47.582
P.latifolia,47.632
P.latifolia,47.82
P.latifolia,47.855
P.latifolia,47.855
P.latifolia,47.855
P.latifolia,47.855
P.latifolia,47.855
P.latifolia,47.98
P.latifolia,48.28
P.latifolia,48.367
P.latifolia,48.367
P.latifolia,48.654
P.latifolia,48.759
P.latifolia,48.852
P.latifolia,49.083
P.latifolia,49.278
P.latifolia,49.394
P.latifolia,49.669
P.latifolia,49.794
P.latifolia,49.914
P.latifolia,50.039
P.latifolia,50.259
P.latifolia,50.259
P.latifolia,50.259
P.latifolia,50.259
P.latifolia,50.26
P.latifolia,50.484
P.latifolia,50.63
P.latifolia,50.63
P.latifolia,50.797
P.latifolia,51.286
P.latifolia,51.518
P.latifolia,51.693
P.latifolia,51.77
P.latifolia,51.989
P.latifolia,52.206
P.latifolia,52.297
P.latifolia,52.38
P.latifolia,52.596
P.latifolia,52.752
P.latifolia,52.95
P.latifolia,53.151
P.latifolia,53.238
P.latifolia,53.238
P.latifolia,53.291
P.latifolia,53.444
P.latifolia,54.293
P.latifolia,54.293
P.latifolia,54.345
P.latifolia,54.418
P.latifolia,54.463
P.latifolia,54.75
P.latifolia,55.008
P.latifolia,55.531
P.latifolia,55.88
P.latifolia,56.179
P.latifolia,56.191
P.latifolia,56.221
P.latifolia,56.262
P.latifolia,56.335
P.latifolia,57.339
P.latifolia,57.412
P.latifolia,57.743
P.latifolia,57.898
P.latifolia,57.913
P.latifolia,58.169
P.latifolia,58.475
P.latifolia,58.9
P.latifolia,59.054
P.latifolia,59.779
P.latifolia,59.823
P.latifolia,60.115
P.latifolia,60.55
P.latifolia,60.906
P.latifolia,61.018
P.latifolia,61.887
P.latifolia,61.901
P.latifolia,62.086
P.latifolia,62.344
P.latifolia,62.622
P.latifolia,62.902
P.latifolia,63.922
P.latifolia,65.134
P.latifolia,65.611
P.latifolia,65.997
P.micrantha,8.6
P.micrantha,12.9
P.micrantha,12.9
P.micrantha,12.9
P.micrantha,13.08
P.micrantha,13.6
P.micrantha,14.43
P.micrantha,15.05
P.micrantha,15.05
P.micrantha,15.05
P.micrantha,15.21
P.micrantha,15.21
P.micrantha,15.51
P.micrantha,15.66
P.micrantha,15.66
P.micrantha,16.38
P.micrantha,17.2
P.micrantha,17.2
P.micrantha,17.2
P.micrantha,17.2
P.micrantha,17.2
P.micrantha,17.2
P.micrantha,17.34
P.micrantha,17.34
P.micrantha,17.34
P.micrantha,17.73
P.micrantha,17.73
P.micrantha,17.73
P.micrantha,17.73
P.micrantha,18.37
P.micrantha,18.37
P.micrantha,18.5
P.micrantha,18.5
P.micrantha,19.35
P.micrantha,19.35
P.micrantha,19.35
P.micrantha,19.35
P.micrantha,19.35
P.micrantha,19.47
P.micrantha,19.47
P.micrantha,19.83
P.micrantha,19.83
P.micrantha,19.83
P.micrantha,20.29
P.micrantha,20.29
P.micrantha,20.29
P.micrantha,20.4
P.micrantha,20.4
P.micrantha,21.18
P.micrantha,21.18
P.micrantha,21.29
P.micrantha,21.51
P.micrantha,21.51
P.micrantha,21.51
P.micrantha,21.51
P.micrantha,21.61
P.micrantha,21.61
P.micrantha,21.61
P.micrantha,21.61
P.micrantha,21.61
P.micrantha,21.61
P.micrantha,21.93
P.micrantha,21.93
P.micrantha,21.93
P.micrantha,21.93
P.micrantha,21.93
P.micrantha,21.93
P.micrantha,22.14
P.micrantha,22.45
P.micrantha,22.45
P.micrantha,23.16
P.micrantha,23.26
P.micrantha,23.26
P.micrantha,23.26
P.micrantha,23.26
P.micrantha,23.66
P.micrantha,23.66
P.micrantha,23.66
P.micrantha,23.66
P.micrantha,23.66
P.micrantha,23.66
P.micrantha,23.75
P.micrantha,23.75
P.micrantha,23.75
P.micrantha,23.75
P.micrantha,23.75
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.04
P.micrantha,24.52
P.micrantha,24.52
P.micrantha,25.17
P.micrantha,25.17
P.micrantha,25.17
P.micrantha,25.81
P.micrantha,25.81
P.micrantha,25.81
P.micrantha,25.9
P.micrantha,25.9
P.micrantha,25.9
P.micrantha,25.9
P.micrantha,25.98
P.micrantha,26.16
P.micrantha,26.16
P.micrantha,26.16
P.micrantha,26.16
P.micrantha,26.25
P.micrantha,26.6
P.micrantha,26.6
P.micrantha,26.6
P.micrantha,26.6
P.micrantha,26.6
P.micrantha,26.6
P.micrantha,26.95
P.micrantha,26.95
P.micrantha,26.95
P.micrantha,27.2
P.micrantha,27.2
P.micrantha,27.2
P.micrantha,27.2
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,27.96
P.micrantha,28.04
P.micrantha,28.04
P.micrantha,28.04
P.micrantha,28.04
P.micrantha,28.04
P.micrantha,28.29
P.micrantha,28.29
P.micrantha,28.69
P.micrantha,28.69
P.micrantha,28.69
P.micrantha,28.85
P.micrantha,29.25
P.micrantha,29.25
P.micrantha,29.25
P.micrantha,29.25
P.micrantha,29.25
P.micrantha,29.25
P.micrantha,29.88
P.micrantha,29.88
P.micrantha,29.88
P.micrantha,29.95
P.micrantha,29.95
P.micrantha,30.11
P.micrantha,30.11
P.micrantha,30.11
P.micrantha,30.11
P.micrantha,30.11
P.micrantha,30.11
P.micrantha,30.18
P.micrantha,30.18
P.micrantha,30.41
P.micrantha,30.41
P.micrantha,30.41
P.micrantha,30.41
P.micrantha,30.41
P.micrantha,30.41
P.micrantha,30.56
P.micrantha,30.79
P.micrantha,30.79
P.micrantha,30.79
P.micrantha,30.79
P.micrantha,30.79
P.micrantha,30.79
P.micrantha,30.79
P.micrantha,31.02
P.micrantha,31.31
P.micrantha,31.31
P.micrantha,31.31
P.micrantha,31.31
P.micrantha,31.75
P.micrantha,31.75
P.micrantha,31.75
P.micrantha,31.75
P.micrantha,31.97
P.micrantha,31.97
P.micrantha,31.97
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.26
P.micrantha,32.33
P.micrantha,32.33
P.micrantha,32.33
P.micrantha,32.33
P.micrantha,32.33
P.micrantha,32.33
P.micrantha,32.54
P.micrantha,32.54
P.micrantha,32.54
P.micrantha,32.54
P.micrantha,32.54
P.micrantha,32.54
P.micrantha,32.54
P.micrantha,32.76
P.micrantha,32.76
P.micrantha,32.76
P.micrantha,32.9
P.micrantha,32.9
P.micrantha,32.9
P.micrantha,32.9
P.micrantha,32.9
P.micrantha,33.66
P.micrantha,34
P.micrantha,34
P.micrantha,34
P.micrantha,34.41
P.micrantha,34.41
P.micrantha,34.41
P.micrantha,34.48
P.micrantha,34.48
P.micrantha,34.48
P.micrantha,34.48
P.micrantha,34.48
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.68
P.micrantha,34.74
P.micrantha,34.74
P.micrantha,34.74
P.micrantha,34.74
P.micrantha,35.01
P.micrantha,35.01
P.micrantha,35.01
P.micrantha,35.01
P.micrantha,35.01
P.micrantha,35.47
P.micrantha,35.47
P.micrantha,35.47
P.micrantha,35.6
P.micrantha,35.6
P.micrantha,36.05
P.micrantha,36.05
P.micrantha,36.56
P.micrantha,36.56
P.micrantha,36.56
P.micrantha,36.56
P.micrantha,36.62
P.micrantha,36.62
P.micrantha,36.62
P.micrantha,36.75
P.micrantha,36.81
P.micrantha,36.81
P.micrantha,36.81
P.micrantha,36.81
P.micrantha,36.81
P.micrantha,37
P.micrantha,37
P.micrantha,37.12
P.micrantha,37.56
P.micrantha,37.56
P.micrantha,37.56
P.micrantha,38.05
P.micrantha,38.11
P.micrantha,38.11
P.micrantha,38.11
P.micrantha,38.29
P.micrantha,38.71
P.micrantha,38.71
P.micrantha,38.71
P.micrantha,38.77
P.micrantha,38.77
P.micrantha,38.77
P.micrantha,38.77
P.micrantha,38.95
P.micrantha,38.95
P.micrantha,38.95
P.micrantha,38.95
P.micrantha,39.24
P.micrantha,39.24
P.micrantha,39.24
P.micrantha,39.48
P.micrantha,39.54
P.micrantha,39.65
P.micrantha,39.65
P.micrantha,39.65
P.micrantha,39.65
P.micrantha,39.65
P.micrantha,40.18
P.micrantha,40.18
P.micrantha,40.4
P.micrantha,40.8
P.micrantha,40.86
P.micrantha,40.86
P.micrantha,40.92
P.micrantha,41.09
P.micrantha,41.09
P.micrantha,41.09
P.micrantha,41.37
P.micrantha,41.37
P.micrantha,41.37
P.micrantha,41.76
P.micrantha,41.76
P.micrantha,42.25
P.micrantha,42.25
P.micrantha,42.25
P.micrantha,42.36
P.micrantha,42.42
P.micrantha,42.85
P.micrantha,43.06
P.micrantha,43.06
P.micrantha,43.23
P.micrantha,43.23
P.micrantha,43.23
P.micrantha,43.23
P.micrantha,43.23
P.micrantha,43.49
P.micrantha,43.49
P.micrantha,43.54
P.micrantha,43.86
P.micrantha,43.86
P.micrantha,44.33
P.micrantha,44.33
P.micrantha,44.9
P.micrantha,45.16
P.micrantha,45.21
P.micrantha,45.21
P.micrantha,45.21
P.micrantha,45.62
P.micrantha,45.62
P.micrantha,45.97
P.micrantha,45.97
P.micrantha,46.42
P.micrantha,46.52
P.micrantha,47.16
P.micrantha,47.16
P.micrantha,47.21
P.micrantha,47.31
P.micrantha,47.51
P.micrantha,47.75
P.micrantha,47.75
P.micrantha,47.75
P.micrantha,48.09
P.micrantha,48.09
P.micrantha,48.09
P.micrantha,48.33
P.micrantha,48.52
P.micrantha,48.52
P.micrantha,48.52
P.micrantha,48.66
P.micrantha,49.13
P.micrantha,49.46
P.micrantha,49.51
P.micrantha,49.51
P.micrantha,49.51
P.micrantha,49.51
P.micrantha,49.65
P.micrantha,49.65
P.micrantha,49.65
P.micrantha,49.65
P.micrantha,49.88
P.micrantha,50.16
P.micrantha,50.39
P.micrantha,50.39
P.micrantha,50.62
P.micrantha,50.62
P.micrantha,50.62
P.micrantha,50.62
P.micrantha,50.62
P.micrantha,50.98
P.micrantha,51.66
P.micrantha,51.66
P.micrantha,51.7
P.micrantha,51.7
P.micrantha,51.79
P.micrantha,52.01
P.micrantha,52.01
P.micrantha,52.32
P.micrantha,52.72
P.micrantha,53.11
P.micrantha,53.11
P.micrantha,53.2
P.micrantha,53.24
P.micrantha,53.89
P.micrantha,53.94
P.micrantha,54.4
P.micrantha,54.83
P.micrantha,55.29
P.micrantha,55.96
P.micrantha,55.96
P.micrantha,56.08
P.micrantha,56.28
P.micrantha,56.28
P.micrantha,56.28
P.micrantha,56.45
P.micrantha,56.57
P.micrantha,56.57
P.micrantha,56.78
P.micrantha,57.26
P.micrantha,57.38
P.micrantha,57.86
P.micrantha,57.9
P.micrantha,58.1
P.micrantha,58.42
